Date,Now,Open,High,Low,Volume
20190104,1116.85,1125.89,1128.92,1115.7,-0.008
20190107,1117.66,1116.1,1121.44,1114.9,0.0007
20190108,1122.83,1117.66,1126.9,1116.8,0.0046
20190109,1118.18,1122.83,1125.58,1117.1,-0.0041
20190110,1117.79,1118.18,1123.07,1116.3,-0.0003
20190111,1118.23,1117.79,1120.72,1113.3,0.0004
20190114,1121.8,1118.53,1124.92,1118.3,0.0032
20190115,1122.85,1122.15,1125.29,1118.82,0.0009
20190116,1120.78,1122.5,1125.22,1118.78,-0.0018
20190117,1122.7,1120.78,1125.35,1119.81,0.0017
20190118,1126.08,1122.7,1126.64,1120.8,0.003
20190121,1134.4,1126.36,1134.7,1124.2,0.0074
20190122,1131.77,1133.8,1134.28,1128.9,-0.0023
20190123,1126.46,1131.77,1132.77,1125.8,-0.0047
20190124,1128.75,1126.46,1131.37,1125.8,0.002
20190125,1118.78,1128.75,1129.82,1117.3,-0.0088
20190128,1118.87,1118.51,1120.73,1115.4,0.0001
20190129,1118.01,1118.87,1122.5,1116.3,-0.0008
20190130,1111.04,1118.01,1119.74,1109.4,-0.0062
20190131,1112.4,1111.04,1114.67,1109.5,0.0012
20190201,1119.4,1112.4,1120.31,1111.6,0.0063
20190204,1119.86,1119,1123.39,1118.4,0.0004
20190205,1117.27,1119.86,1122.41,1116.8,-0.0023
20190206,1121.8,1117.57,1122.39,1117.2,0.0041
20190207,1124.81,1121.8,1127.25,1120.4,0.0027
20190208,1124.5,1124.81,1127.92,1121.3,-0.0003
20190211,1125.99,1124.05,1127.78,1122.76,0.0013
20190212,1121.29,1125.99,1128.17,1120.8,-0.0042
20190213,1125.59,1121.29,1126.2,1119.9,0.0038
20190214,1126.4,1125.59,1129.58,1123.8,0.0007
20190215,1126.44,1126.4,1130.87,1125.7,0
20190218,1126.4,1126.44,1127.73,1123.3,0
20190219,1122.92,1126.1,1129.52,1122.5,-0.0031
20190220,1123.22,1122.92,1125.24,1120.8,0.0003
20190221,1125.63,1123.22,1127.45,1122,0.0021
20190222,1122.99,1125.63,1127.7,1121.2,-0.0023
20190225,1116.06,1123.31,1124.31,1115.5,-0.0062
20190226,1115.61,1116.06,1120.22,1114.64,-0.0004
20190227,1118.22,1115.61,1120.91,1114.9,0.0023
20190228,1125.9,1118.5,1126.77,1117.1,0.0069
20190301,1127.67,1125.6,1128.22,1124.1,0.0016
20190304,1126.46,1127.66,1128.36,1123.75,-0.0011
20190305,1125.81,1126.46,1129.48,1125.28,-0.0006
20190306,1128.38,1125.81,1130.77,1125.5,0.0023
20190307,1134.87,1128.38,1135.9,1126.8,0.0058
20190308,1133.9,1134.87,1138.03,1132.16,-0.0009
20190311,1131.77,1134.1,1137.4,1131.1,-0.0019
20190312,1128.44,1131.77,1132.69,1127.4,-0.0029
20190313,1130.5,1128.44,1134.66,1127.5,0.0018
20190314,1136.42,1130.5,1137.79,1129.9,0.0052
20190315,1135.7,1136.42,1140.31,1132.45,-0.0006
20190318,1132.52,1135.05,1137.43,1131,-0.0028
20190319,1130.96,1132.52,1134.3,1128.6,-0.0014
20190320,1126.05,1130.89,1132.9,1123.7,-0.0043
20190321,1128.41,1126.05,1130.87,1124.51,0.0021
20190322,1136.11,1128.41,1138.74,1127.93,0.0068
20190325,1132.86,1135.82,1137.3,1132,-0.0029
20190326,1135.87,1132.86,1136.55,1130.9,0.0027
20190327,1139.24,1135.87,1139.94,1133.85,0.003
20190328,1135.95,1139.24,1140.42,1135.5,-0.0029
20190329,1137.4,1136,1138.79,1135.2,0.0013
20190401,1133.72,1137.02,1137.96,1131.42,-0.0032
20190402,1137.42,1133.22,1138.32,1132,0.0033
20190403,1134.67,1137.4,1138.7,1133.4,-0.0024
20190404,1136.33,1134.17,1138.36,1133,0.0015
20190405,1137.69,1136.83,1139.13,1135.45,0.0012
20190408,1142.11,1137.12,1146.24,1135.62,0.0039
20190409,1141.08,1143.06,1144.81,1139.08,-0.0009
20190410,1137.97,1141.08,1144.81,1137.2,-0.0027
20190411,1141.96,1137.97,1142.74,1137.4,0.0035
20190412,1134.72,1141.96,1143.81,1132.7,-0.0063
20190415,1135.1,1134.72,1136.86,1132.2,0.0003
20190416,1137.69,1135.1,1138.66,1134.25,0.0023
20190417,1132.28,1137.69,1138.6,1131.8,-0.0048
20190418,1137.11,1131.78,1138.51,1131.53,0.0043
20190419,1136.58,1137.61,1138.6,1135.92,-0.0005
20190422,1140.99,1135.92,1143.71,1135.49,0.0039
20190423,1143.11,1140.99,1145.65,1139.46,0.0019
20190424,1156.05,1143.06,1158.35,1142.88,0.0113
20190425,1160.01,1156.05,1166.29,1156.05,0.0034
20190426,1158.9,1160.01,1163,1157.1,-0.001
20190429,1159.88,1158.99,1161.88,1157.25,0.0008
20190430,1164.25,1159.89,1169.78,1159.23,0.0038
20190501,1165.73,1164.25,1166.59,1160.67,0.0013
20190502,1167.06,1165.63,1168.34,1161.3,0.0011
20190503,1164.33,1166.81,1172.43,1163.96,-0.0023
20190506,1169.15,1164.34,1174.74,1164.33,0.0041
20190507,1172.35,1168.28,1173.92,1165.74,0.0027
20190508,1173.1,1173.22,1174.11,1167.9,0.0006
20190509,1180.09,1173.11,1186.36,1171.3,0.006
20190510,1175.2,1180.09,1183.98,1173.78,-0.0041
20190513,1188.78,1175.2,1191.1,1175.2,0.0116
20190514,1187.82,1188.78,1190.7,1185.05,-0.0008
20190515,1186.79,1187.82,1192.45,1186.12,-0.0009
20190516,1192.33,1186.79,1194,1186.61,0.0047
20190517,1194.73,1192.33,1196.86,1189.64,0.002
20190520,1194.73,1194.61,1195.33,1191.05,0
20190521,1192.78,1195.24,1197.31,1191.9,-0.0016
20190522,1190.78,1192.19,1197.01,1187.61,-0.0017
20190523,1189.8,1191.66,1195.15,1188.3,-0.0008
20190524,1185.77,1189.8,1192.15,1185.53,-0.0034
20190527,1184.55,1186.2,1187.8,1182.65,-0.001
20190528,1188.94,1184.54,1190.43,1183.29,0.0037
20190529,1194.03,1188.94,1197.1,1187.67,0.0043
20190530,1189.73,1194.03,1194.65,1187.86,-0.0036
20190531,1188.8,1189.73,1194.28,1188.47,-0.0008
20190603,1179.64,1188.52,1191.52,1178.41,-0.0077
20190604,1178.26,1179.42,1184.96,1177.22,-0.0012
20190605,1180.84,1178.11,1182.98,1173.9,0.0022
20190606,1178.67,1180.84,1182.78,1178.3,-0.0018
20190607,1182.07,1178.67,1187.35,1177.75,0.0029
20190610,1184.02,1181.84,1188.51,1180.5,0.0016
20190611,1179.21,1184.02,1186.6,1178.5,-0.0041
20190612,1183.53,1178.38,1184.76,1177.98,0.0037
20190613,1183.32,1184.43,1188.08,1181.75,-0.0002
20190614,1186.88,1182.42,1187.86,1181.17,0.003
20190617,1186.55,1186.89,1188.77,1185,-0.0003
20190618,1174.87,1186.3,1188.49,1173.99,-0.0098
20190619,1172.48,1174.87,1179.33,1171.55,-0.002
20190620,1159.42,1172.94,1174.3,1156.47,-0.0111
20190621,1159.2,1159.52,1165.2,1157.01,-0.0002
20190624,1154.67,1159.58,1162,1154.35,-0.0039
20190625,1156.17,1154.67,1157.64,1153,0.0013
20190626,1154.67,1156.17,1161.05,1152.4,-0.0013
20190627,1157.12,1154.56,1158.53,1152.62,0.0021
20190628,1156.38,1158.1,1159.43,1154.3,-0.0006
20190701,1161.77,1156.43,1165.52,1149.4,0.0047
20190702,1167.47,1161.77,1169.23,1160.74,0.0049
20190703,1170.72,1167.47,1173.43,1166.14,0.0028
20190704,1168.34,1170.72,1172.46,1167.3,-0.002
20190705,1175.02,1167.77,1175.68,1167.14,0.0057
20190708,1180.94,1175.48,1183.02,1175,0.005
20190709,1183.22,1180.92,1185.17,1178.64,0.0019
20190710,1176.57,1183.22,1183.46,1175.59,-0.0056
20190711,1175.16,1176.57,1178.82,1170.63,-0.0012
20190712,1177.32,1175.16,1180.77,1174.2,0.0018
20190715,1180.41,1177.68,1182.82,1177.33,0.0026
20190716,1179.63,1179.83,1182.26,1176.2,-0.0007
20190717,1180.62,1179.7,1183.05,1177.9,0.0008
20190718,1172.78,1180.62,1184.52,1172.76,-0.0066
20190719,1176.11,1172.78,1177.02,1170.39,0.0028
20190722,1176.87,1176.11,1179.9,1175.2,0.0006
20190723,1179.89,1176.87,1181.1,1175.75,0.0026
20190724,1178.41,1179.9,1181.4,1176.6,-0.0013
20190725,1184.16,1178.41,1185.57,1177.8,0.0049
20190726,1184.24,1184.16,1187.12,1181.8,0.0001
20190729,1183.71,1184.11,1186.51,1180.8,-0.0004
20190730,1181.38,1182.94,1184.23,1178.63,-0.002
20190731,1188.32,1182.04,1189.58,1180.33,0.0059
20190801,1196.38,1188.32,1198.32,1186.48,0.0068
20190802,1204.61,1195.48,1207.09,1190.9,0.0069
20190805,1218.33,1205.82,1221.29,1203,0.0114
20190806,1213.43,1218.33,1221.13,1209.7,-0.004
20190807,1213.02,1212.58,1219.8,1211.14,-0.0003
20190808,1208.08,1213.87,1216.6,1206.31,-0.0041
20190809,1214.45,1208.08,1217.48,1207.15,0.0053
20190812,1219.14,1214.72,1221.14,1214.15,0.0039
20190813,1206.64,1219.14,1224.96,1206.01,-0.0103
20190814,1216.86,1206.64,1219.4,1206.2,0.0085
20190815,1213.33,1216.86,1219.76,1212.7,-0.0029
20190816,1208.47,1213.33,1216.3,1205.5,-0.004
20190819,1212.62,1208.49,1214.31,1208.49,0.0034
20190820,1206.4,1212.62,1214.3,1206,-0.0051
20190821,1202.44,1206.4,1210.36,1199.5,-0.0033
20190822,1210.42,1202.49,1212.22,1202.49,0.0066
20190823,1213.66,1211.28,1217.93,1207.56,0.0027
20190826,1212.74,1213.65,1221.5,1212.46,-0.0008
20190827,1212.74,1212.74,1216.38,1210.7,0
20190828,1213.29,1212.74,1216.08,1211.74,0.0005
20190829,1209.12,1213.29,1217.88,1207.9,-0.0034
20190830,1210.5,1209.12,1212.58,1206.99,0.0011
20190902,1214.61,1210.05,1215.58,1209.9,0.0034
20190903,1211.54,1214.67,1217.8,1211.24,-0.0025
20190904,1204.63,1211.54,1213,1203.6,-0.0057
20190905,1198.02,1204.14,1205.48,1195.7,-0.0055
20190906,1192.77,1198.03,1199.4,1189.8,-0.0044
20190909,1192.93,1192.87,1195.88,1189.29,0.0001
20190910,1191.51,1192.09,1193.86,1188.76,-0.0012
20190911,1190.68,1192.35,1195.51,1189.4,-0.0007
20190912,1182.44,1190.68,1191.61,1177.9,-0.0069
20190913,1179.72,1182.44,1184.72,1175.75,-0.0023
20190916,1185.02,1181.8,1186.6,1181.8,0.0045
20190917,1187.62,1185.02,1191.7,1183.79,0.0022
20190918,1191.73,1187.62,1195.07,1187.04,0.0035
20190919,1195.35,1191.78,1198,1190.5,0.003
20190920,1194.13,1195.35,1196.3,1187.4,-0.001
20190923,1195.04,1194.14,1199.39,1191,0.0008
20190924,1195.53,1195.04,1199.06,1192.75,0.0004
20190925,1199.82,1195.53,1202.67,1194.5,0.0036
20190926,1200.46,1199.82,1203.29,1197.99,0.0005
20190927,1202.99,1201.23,1204.02,1197.2,0.0021
20190930,1199.09,1203.18,1204.3,1195.9,-0.0032
20191001,1203.37,1199.09,1204.61,1196.62,0.0036
20191002,1205.37,1203.37,1207.89,1201.5,0.0017
20191003,1201.89,1205.37,1206.99,1201.45,-0.0029
20191004,1192.25,1201.89,1203.58,1191.85,-0.008
20191007,1197.33,1192.3,1198.92,1192.3,0.0043
20191008,1200.02,1197.33,1200.31,1192.51,0.0022
20191009,1198.5,1200.02,1200.4,1196.8,-0.0013
20191010,1190.46,1198.5,1202.08,1189.45,-0.0067
20191011,1183.48,1190.74,1193.1,1178.29,-0.0059
20191014,1184.7,1183.4,1187.23,1180.8,0.001
20191015,1184.88,1183.79,1186.83,1181.88,0.0002
20191016,1186.51,1185.79,1191.32,1184.3,0.0014
20191017,1179.07,1185.98,1188.07,1175.15,-0.0063
20191018,1178.91,1179.07,1183.19,1178.62,-0.0001
20191020,1179.08,1179.22,1179.22,1179.08,0.0001
